MapVersion,AddressId,TagId,X,Y,Theta,OffsetX,OffsetY,OffsetTheta,IsChargeStation,StorageStationId,ChargerX,ChargerY,ChargerTheta,KnownObstacle,AllowVehiclePosition,AllowCargoPosition,IsPickupStation,IsNarrowStation,IsNotWaitingStation
2026010605,101507000,100441,6005,49430,0,0,0,0,FALSE,RL05,0,0,0,0/180/270,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101507200,100444,6005,51590,0,0,0,0,FALSE,RL02,0,0,0,0/180/270,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101507300,101125,6000,53040,0,0,0,0,FALSE,,0,0,0,180,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,101507400,102822,6000,54590,0,0,0,0,FALSE,PR206,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101604200,102665,7250,24322,0,0,0,0,FALSE,,0,0,0,180,0/90/180/270,0/90/180/270,FALSE,TRUE,FALSE
2026010605,101604300,101829,7400,25542,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,101606300,101159,6010,41450,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,101803200,100607,7240,19177,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,101803500,100606,7240,20477,0,0,0,0,FALSE,RL33,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101803900,100605,7250,22800,0,0,0,0,FALSE,RL30,0,0,0,90/180/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101804400,101828,7400,27265,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,101804500,101825,7400,28450,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101804700,101827,7400,29525,0,0,0,0,FALSE,,0,0,0,,0/180,0/180,FALSE,FALSE,FALSE
2026010605,101804900,101822,7400,30610,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101805200,101824,7400,31685,0,0,0,0,FALSE,,0,0,0,,0/180,0/180,FALSE,FALSE,FALSE
2026010605,101805400,101819,7400,32770,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101805600,101821,7400,33930,0,0,0,0,FALSE,,0,0,0,,0/180,0/180,FALSE,FALSE,FALSE
2026010605,101805700,101816,7400,34925,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101805900,101818,7400,36470,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,101806300,101813,7500,41450,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,101806400,101814,7500,42950,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101806500,101804,7500,44030,0,0,0,0,FALSE,,0,0,0,,0/180,0/180,FALSE,FALSE,FALSE
2026010605,101806600,101805,7500,45110,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101806700,101806,7500,46190,0,0,0,0,FALSE,,0,0,0,,0/180,0/180,FALSE,FALSE,FALSE
2026010605,101806800,101807,7500,47270,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101806900,101808,7500,48350,0,0,0,0,FALSE,,0,0,0,,0/180,0/180,FALSE,FALSE,FALSE
2026010605,101807000,101809,7500,49430,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101807100,101801,7500,50510,0,0,0,0,FALSE,,0,0,0,,0/180,0/180,FALSE,FALSE,FALSE
2026010605,101807200,101802,7500,51590,0,0,0,0,FALSE,,0,0,0,90/270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,101900400,100588,7500,3600,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,101900500,100584,7500,4900,0,0,0,0,FALSE,TT112,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101900600,100375,7500,6200,0,0,0,0,FALSE,TT108,0,0,0,90/180/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101900900,102490,7500,7450,0,0,0,0,FALSE,,0,0,0,0/180,0/90/180/270,90/270,FALSE,TRUE,TRUE
2026010605,101901100,100374,7500,8700,0,0,0,0,FALSE,TT104,0,0,0,0/90/270,0/180,90/270,FALSE,FALSE,FALSE
2026010605,101904500,101826,8794,28450,0,0,0,0,FALSE,RL27,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101904900,101823,8794,30610,0,0,0,0,FALSE,RL24,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101905400,101820,8794,32770,0,0,0,0,FALSE,RL21,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101905700,101817,8794,34925,0,0,0,0,FALSE,RL18,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101906400,101815,8950,42950,0,0,0,0,FALSE,RL15,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101906600,101803,8950,45110,0,0,0,0,FALSE,RL12,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101906800,101812,8950,47270,0,0,0,0,FALSE,RL09,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101907000,101811,8950,49430,0,0,0,0,FALSE,RL06,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101907200,101810,8950,51590,0,0,0,0,FALSE,RL03,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101907300,101124,7500,53040,0,0,0,0,FALSE,,0,0,0,0/180,0/90/180/270,0/90/180/270,FALSE,TRUE,FALSE
2026010605,101907400,102813,7500,54590,0,0,0,0,FALSE,PR207,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,102107300,101122,8995,53040,0,0,0,0,FALSE,,0,0,0,90/180,0/90/180/270,90/270,FALSE,TRUE,TRUE
2026010605,102107400,102823,8995,54590,0,0,0,0,FALSE,PR208,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,102304200,100359,9300,24322,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,TRUE,FALSE
2026010605,102404300,100362,9300,25542,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,102504200,100360,10820,24322,0,0,0,0,FALSE,,0,0,0,180,90/270,90/270,FALSE,TRUE,FALSE
2026010605,102604300,100340,10820,25542,0,0,0,0,FALSE,,0,0,0,0,90/270,90/270,FALSE,FALSE,FALSE
2026010605,102704200,103091,12320,24322,0,0,0,0,FALSE,,0,0,0,180,90/270,90/270,FALSE,TRUE,FALSE
2026010605,102804300,103086,12320,25542,0,0,0,0,FALSE,,0,0,0,0,90/270,90/270,FALSE,FALSE,FALSE
2026010605,102900500,102570,13880,4846,0,0,0,0,FALSE,UL108,0,0,0,0/180/270,90/270,0/180,FALSE,FALSE,FALSE
2026010605,102901000,102917,13825,7841,0,0,0,0,FALSE,UL107,0,0,0,0/180/270,90/270,0/180,FALSE,FALSE,FALSE
2026010605,102902400,102560,13800,15346,0,0,0,0,FALSE,UL104,0,0,0,0/180/270,90/270,0/180,FALSE,FALSE,FALSE
2026010605,102903000,102915,13735,18346,0,0,0,0,FALSE,UL103,0,0,0,0/180/270,90/270,0/180,FALSE,FALSE,FALSE
2026010605,102903300,102567,13770,19846,0,0,0,0,FALSE,UL102,0,0,0,0/180/270,90/270,0/180,FALSE,FALSE,FALSE
2026010605,102903900,102876,13695,22839,0,0,0,0,FALSE,UL101,0,0,0,0/180/270,90/270,0/180,FALSE,FALSE,FALSE
2026010605,102904200,103150,13820,24322,0,0,0,0,FALSE,,0,0,0,180,90/270,90/270,FALSE,TRUE,FALSE
2026010605,103001200,102565,13860,9336,0,0,0,0,FALSE,UL106,0,0,0,0/180/270,90/270,0/180,FALSE,FALSE,FALSE
2026010605,103001700,102916,13780,12331,0,0,0,0,FALSE,UL105,0,0,0,0/180/270,90/270,0/180,FALSE,FALSE,FALSE
2026010605,103004300,100337,13820,25542,0,0,0,0,FALSE,,0,0,0,0,90/270,90/270,FALSE,FALSE,FALSE
2026010605,103100500,103092,15320,4846,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103101500,103094,15320,10836,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103101700,103093,15320,12331,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103102100,103084,15320,13841,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103103700,100346,15320,21339,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103103900,103087,15320,22839,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103104200,103097,15320,24322,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,TRUE,TRUE
2026010605,103200800,100311,15320,6346,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103201000,100310,15320,7841,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103201200,103083,15320,9336,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103202400,100325,15320,15346,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103202600,100343,15320,16846,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103203000,103095,15320,18346,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103203300,100345,15320,19846,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103204300,103151,15320,25542,0,0,0,0,FALSE,,0,0,0,0,90/270,90/270,FALSE,FALSE,FALSE
2026010605,103400500,102673,17070,4846,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103400800,100318,17070,6346,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103401000,100317,17070,7841,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103401200,100316,17070,9336,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103401500,100328,17070,10836,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103401700,100329,17070,12331,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103402100,100330,17070,13841,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103402400,100333,17070,15346,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103402600,100332,17070,16846,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103403000,100331,17070,18346,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103403300,103088,17070,19846,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103403700,100335,17070,21339,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103403900,100334,17070,22839,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,103404200,100339,17070,24322,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,103404300,100338,17070,25542,0,0,0,0,FALSE,,0,0,0,0/90,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,103600800,102868,18170,6346,0,0,0,0,TRUE,,18170,6076,0,90,0/90/180/270,,FALSE,FALSE,FALSE
2026010605,103602100,102875,18170,13841,0,0,0,0,TRUE,,18170,13571,0,90,0/90/180/270,,FALSE,FALSE,FALSE
