MapVersion,AddressId,TagId,X,Y,Theta,OffsetX,OffsetY,OffsetTheta,IsChargeStation,StorageStationId,ChargerX,ChargerY,ChargerTheta,KnownObstacle,AllowVehiclePosition,AllowCargoPosition,IsPickupStation,IsNarrowStation
2025121101,102700600,102613,20265,7510,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE
2025121101,102700700,102614,20265,9020,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,FALSE
2025121101,102700800,102615,20265,10520,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE
2025121101,102700900,103100,20265,11760,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,FALSE
2025121101,102701000,102574,20265,13520,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE
2025121101,102701100,102611,20265,15000,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE
2025121101,102701200,102612,20265,16500,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,FALSE
2025121101,102701300,102607,20265,18000,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE
2025121101,102701400,102970,20265,19015,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE
2025121101,102701700,102965,20265,20030,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900100,102600,22015,20,0,0,0,0,FALSE,,0,0,0,90/180,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900200,102616,22015,1520,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900300,102617,22015,3020,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900400,102618,22015,4510,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900500,102577,22015,6010,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900600,102578,22015,7510,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900700,102579,22015,9020,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900800,102580,22015,10520,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102900900,102582,22015,11760,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE
2025121101,102901000,102585,22015,13520,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102901100,102584,22015,15000,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102901200,102583,22015,16500,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102901300,102586,22015,18000,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE
2025121101,102901400,102968,22015,19015,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE
2025121101,102901700,102959,22015,20030,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE
2025121101,103000900,102872,23125,11760,0,0,0,0,TRUE,,23125,12060,180,90,0/90/180/270,,FALSE,FALSE
